time,open,high,low,close,Swing High,Swing Low,Trail,Fast,Slow
2026-09-20T22:55:00-04:00,81329.68,81400,81286.35,81312.88,81511.34,80861.36,,48.030730363515765,46.577265150571286
2026-09-20T23:00:00-04:00,81312.87,81446.28,81303.02,81439.65,81511.34,81167.79,,50.31509721152143,46.89241503988796
2026-09-20T23:05:00-04:00,81439.66,81450,81310.98,81337.97,81511.34,81167.79,,50.82590906529067,47.89364997902595
2026-09-20T23:10:00-04:00,81329.32,81329.32,81258.26,81314.48,81511.34,81167.79,,48.24892740354703,47.96148332004316
2026-09-20T23:15:00-04:00,81329.07,81411.83,81329.06,81403.61,81511.34,81167.79,,49.69419407611808,48.863901660281776
2026-09-20T23:20:00-04:00,81403.6,81444.72,81378.23,81414.23,81511.34,81167.79,,51.83792395564332,49.880782790616095
2026-09-20T23:25:00-04:00,81433.72,81490.3,81384.42,81449.99,81511.34,81167.79,,52.84871865572511,50.633931704058604
2026-09-20T23:30:00-04:00,81450,81574.33,81450,81534.11,81511.34,81167.79,,55.409576898822266,51.989024657846535
2026-09-20T23:35:00-04:00,81534.12,81556.05,81462.5,81465.89,81511.34,81167.79,,55.39250608701448,52.084619954199475
2026-09-20T23:40:00-04:00,81465.9,81488.04,81450.01,81477.01,81511.34,81167.79,,53.85209034359707,52.85364788021979
2026-09-20T23:45:00-04:00,81478.21,81507.04,81434.19,81491.41,81511.34,81167.79,,54.44793017726195,53.85576360383231
2026-09-20T23:50:00-04:00,81470.81,81475.14,81400,81400.01,81511.34,81167.79,,52.2500538390148,53.583893526761706
2026-09-20T23:55:00-04:00,81400,81436.96,81379.09,81427.91,81574.33,81167.79,,50.45299395920425,53.46006931913543
2026-09-21T00:00:00-04:00,81427.92,81465.63,81393.75,81393.76,81574.33,81167.79,,50.236073593603706,52.83742350901274
2026-09-21T00:05:00-04:00,81393.76,81393.76,81300,81331.06,81574.33,81167.79,,47.572717836098576,51.22096672978581
2026-09-21T00:10:00-04:00,81331.07,81356.88,81288.67,81288.68,81574.33,81167.79,,44.772012361679955,49.80299673034573
2026-09-21T00:15:00-04:00,81288.67,81354.67,81288.67,81295.93,81574.33,81167.79,,43.91998781652586,48.38322315062261
2026-09-21T00:20:00-04:00,81295,81313.33,81264.67,81264.68,81574.33,81167.79,,43.30479374939623,46.61924346524125
2026-09-21T00:25:00-04:00,81264.67,81333.98,81262.31,81313.9,81574.33,81167.79,,44.22939844179194,46.09160732284466
2026-09-21T00:30:00-04:00,81310.31,81343.93,81243.79,81333.65,81574.33,81167.79,,46.72049911550336,45.55281636704099
2026-09-21T00:35:00-04:00,81341.27,81400,81323.83,81377.44,81574.33,81167.79,,48.96869126775937,45.72949808688913
2026-09-21T00:40:00-04:00,81377.94,81425.39,81368.21,81423.77,81574.33,81167.79,,52.063181426920465,46.835805964418675
2026-09-21T00:45:00-04:00,81423.78,81500,81411.84,81498.6,81574.33,81167.79,,55.8949640982178,48.90748429732851
2026-09-21T00:50:00-04:00,81498.61,81501.66,81426.78,81426.79,81574.33,81167.79,,55.49228350261518,50.14217616044419
2026-09-21T00:55:00-04:00,81426.78,81443.99,81375,81403.35,81574.33,81243.79,,51.9798211480301,51.38606355408105
2026-09-21T01:00:00-04:00,81400.89,81425.32,81371.75,81371.76,81574.33,81243.79,,50.03552208410976,51.80106862967785
2026-09-21T01:05:00-04:00,81371.75,81386.64,81309.12,81309.13,81574.33,81243.79,,46.83758023816105,51.41951530341182
2026-09-21T01:10:00-04:00,81309.13,81343.64,81309.12,81335.01,81574.33,81243.79,,45.76317986281988,50.88520822826657
2026-09-21T01:15:00-04:00,81335,81430.48,81335,81420.55,81501.66,81243.79,,49.832759406238765,50.78225186893133
2026-09-21T01:20:00-04:00,81417.52,81500,81399.64,81499.99,81501.66,81243.79,,55.323600159638914,50.72196138867262
2026-09-21T01:25:00-04:00,81500,81638.5,81499.99,81575.38,81501.66,81243.79,,59.76811395678344,52.00391771297942
2026-09-21T01:30:00-04:00,81573.99,81789.02,81573.98,81764.08,81501.66,81243.79,,65.69081040930715,54.639386891894624
2026-09-21T01:35:00-04:00,81764.09,81764.13,81650,81650,81501.66,81309.12,,65.50967196040864,56.42510339192195
2026-09-21T01:40:00-04:00,81650.01,81676.88,81626.4,81626.41,81501.66,81309.12,,60.637424224123436,58.58219945931245
2026-09-21T01:45:00-04:00,81626.4,81679.84,81535.94,81577.31,81501.66,81309.12,,58.236198061807166,59.988822877346884
2026-09-21T01:50:00-04:00,81577.3,81593.16,81552.09,81562.21,81501.66,81309.12,,56.12007920021103,60.378576543304526
2026-09-21T01:55:00-04:00,81562.2,81562.2,81528.29,81549.17,81789.02,81309.12,,55.174386846616684,59.94619050219768
2026-09-21T02:00:00-04:00,81549.18,81650,81540,81648.5,81789.02,81309.12,,57.367201576809016,59.69260157759755
2026-09-21T02:05:00-04:00,81648.49,81650,81567.39,81618.73,81789.02,81309.12,,58.91906094144729,58.01140493995201
2026-09-21T02:10:00-04:00,81618.72,81668.75,81599.85,81665.79,81789.02,81309.12,,59.05702535889873,57.84898826288044
2026-09-21T02:15:00-04:00,81665.8,81825.13,81665.79,81795.19,81789.02,81309.12,81707.53068000001,63.20182074641322,58.744089660606235
2026-09-21T02:20:00-04:00,81795.2,81845.01,81743.82,81826.01,81789.02,81528.29,81707.53068000001,66.73533690701805,60.2773136472264
2026-09-21T02:25:00-04:00,81826.02,81850,81765.55,81808.19,81789.02,81528.29,81707.53068000001,66.60584553072658,61.740022897896395
2026-09-21T02:30:00-04:00,81808.19,81834.31,81792.77,81821.84,81789.02,81528.29,81707.53068000001,66.16688582999186,63.418027642476446
2026-09-21T02:35:00-04:00,81821.85,81829.38,81618.31,81623.03,81789.02,81528.29,,59.18100898746633,62.25825358665562
2026-09-21T02:40:00-04:00,81623.04,81626.71,81407.85,81407.85,81789.02,81528.29,,46.60579903620706,59.89995281240781
2026-09-21T02:45:00-04:00,81407.84,81743.27,81402.49,81731.74,81789.02,81528.29,,48.60363045728735,59.271569329052376
2026-09-21T02:50:00-04:00,81725.16,81725.16,81600,81628.24,81850,81528.29,,53.68624020479416,57.18121551480237
2026-09-21T02:55:00-04:00,81626.36,81650,81595,81635.8,81850,81528.29,,51.63675316507165,54.957688259924836
2026-09-21T03:00:00-04:00,81637.34,81671.21,81603.84,81642.42,81850,81528.29,,51.92500775144276,52.98669043500699
2026-09-21T03:05:00-04:00,81642.38,81642.39,81550,81579.65,81850,81528.29,,50.61617451863641,50.51462788525185
2026-09-21T03:10:00-04:00,81579.64,81579.65,81476.93,81560.7,81850,81402.49,,48.731648133525695,50.00115876245252
2026-09-21T03:15:00-04:00,81560.82,81600,81531.66,81589.97,81850,81402.49,,49.03688057258794,51.209222609932105
2026-09-21T03:20:00-04:00,81589.96,81650,81589.96,81615.37,81850,81402.49,,50.43459989478021,50.524292887450486
2026-09-21T03:25:00-04:00,81615.36,81659.09,81600,81614.74,81850,81402.49,,51.07262489975131,50.46247537991986
2026-09-21T03:30:00-04:00,81613.01,81613.49,81479.9,81500.53,81850,81402.49,,47.996645817961635,49.484262216847625
2026-09-21T03:35:00-04:00,81500.52,81586.42,81496.35,81561.96,81850,81402.49,,46.72495030339146,48.976744680476635
2026-09-21T03:40:00-04:00,81561.95,81561.96,81462.5,81500.11,81850,81402.49,,46.916989750518184,48.42735228309956
2026-09-21T03:45:00-04:00,81500.12,81556.19,81475.68,81556.18,81850,81402.49,,46.97122323927104,48.47376613926102
2026-09-21T03:50:00-04:00,81556.19,81650,81542.48,81649.99,81850,81402.49,,51.1377208840861,49.02759237209903
2026-09-21T03:55:00-04:00,81650,81711.75,81649.99,81711.75,81850,81402.49,,55.16110331659666,49.82419568835143
2026-09-21T04:00:00-04:00,81711.82,81875,81711.82,81846.64,81850,81402.49,81768.4497,59.53886306901063,51.44651756331598
2026-09-21T04:05:00-04:00,81840.59,81915,81777.99,81912.42,81850,81462.5,81768.4497,63.63434235788041,54.292108985471046
2026-09-21T04:10:00-04:00,81912.43,81930,81853.35,81884.63,81850,81462.5,81768.4497,63.924941078956266,56.36080064204875
2026-09-21T04:15:00-04:00,81882.14,81930,81859.5,81930,81850,81462.5,81768.4497,63.8829080801127,59.13951422249805
2026-09-21T04:20:00-04:00,81930,82160,81909.88,82129.61,81850,81462.5,81915.40016465835,68.04439364735086,62.38170647292869
