time,open,high,low,close,Volume
2007-04-02,1420.83,1540.56,1416.37,1503.35,187313320000
2007-07-02,1506.14,1555.9,1370.6,1526.75,219528890000
2007-10-01,1527.29,1576.09,1406.1,1468.36,227091200000
2008-01-02,1467.97,1471.77,1256.98,1322.7,270200640000
2008-04-01,1326.41,1440.24,1272,1280,263583150000
2008-07-01,1276.68,1313.15,1106.39,1166.36,351253900000
2008-10-01,1164.17,1167.03,747.78,903.25,388367710000
2009-01-02,902.99,943.85,666.79,797.87,398426490000
2009-04-01,793.59,956.23,783.32,919.32,383123410000
2009-07-01,920.82,1080.15,869.32,1057.08,334990550000
2009-10-01,1054.91,1130.38,1019.95,1115.1,287907850000
2010-01-04,1116.56,1180.69,1044.5,1169.43,279192470000
2010-04-01,1171.23,1219.8,1028.33,1030.71,354511440000
2010-07-01,1031.1,1157.16,1010.91,1141.2,260105810000
2010-10-01,1143.49,1262.6,1131.87,1257.64,257671870000
2011-01-03,1257.62,1344.07,1249.05,1325.83,240896240000
2011-04-01,1329.48,1370.58,1258.07,1320.64,245196520000
2011-07-01,1320.64,1356.48,1101.54,1131.42,292308160000
2011-10-03,1131.21,1292.66,1074.77,1257.6,257081150000
2012-01-03,1258.86,1419.15,1258.86,1408.47,241852930000
2012-04-02,1408.47,1422.38,1266.74,1362.16,243264640000
2012-07-02,1362.33,1474.51,1325.41,1440.67,213171900000
