time,open,high,low,close,Swing High,Swing Low,Trail,Fast,Signal,Base line,Band A,Band B,Fast,Slow
2026-09-22T22:55:00-04:00,4336.135,4336.135,4333.41,4334.15,4369.56,4358.445,,33.05322249528922,30.70481282597046,32.52679813135112,46.59531218363364,18.458284079068605,32.938843082535946,30.764655205270394
2026-09-22T23:00:00-04:00,4334.215,4335.535,4333.32,4335.075,4369.56,4358.445,,32.91878922919169,31.362643903097013,31.869857102025488,44.20586253633073,19.53385166772025,32.819153791409306,31.37133964384231
2026-09-22T23:05:00-04:00,4335.025,4336.995,4334.405,4335.695,4369.56,4358.445,,35.27053622132018,32.30039076801207,31.422781275924848,42.54321080305674,20.302351748792955,35.00454634207969,32.23798244754494
2026-09-22T23:10:00-04:00,4335.605,4339.73,4335.575,4339,4369.56,4358.445,,40.77923502490536,35.3560480579309,31.428178335958137,42.56616635280135,20.29019031911492,40.15401647469184,35.08550273789495
2026-09-22T23:15:00-04:00,4338.95,4339.2,4335.875,4336.425,4369.56,4358.445,,42.89784066058631,36.232937060677116,31.394138463965987,42.45480967702656,20.333467250905414,42.19024708579344,35.92278727561577
2026-09-22T23:20:00-04:00,4336.41,4340.29,4336.05,4339.605,4369.56,4358.445,,44.20575384589007,38.62831259641452,31.55782979964762,43.13730536881505,19.978354230480196,43.497423865966255,38.18626280888757
2026-09-22T23:25:00-04:00,4339.515,4340.515,4337.995,4338.145,4369.56,4333.32,,46.541653219875926,40.133696174173686,31.739470511377416,43.73836170416129,19.740579318593543,45.74121767066559,39.62672242343873
2026-09-22T23:30:00-04:00,4338.15,4340.64,4337.23,4339.13,4369.56,4333.32,,46.26146688918695,42.40209670895673,31.838169566933182,44.13351062641881,19.54282850744755,45.51466507147259,41.779354805726605
2026-09-22T23:35:00-04:00,4339.08,4340.17,4338.785,4339.815,4369.56,4333.32,,48.188356508756115,44.496429682620665,32.09332726825142,45.059597429213646,19.127057107289197,47.33155390051351,43.77312245461136
2026-09-22T23:40:00-04:00,4339.81,4341.715,4339.76,4341.43,4369.56,4333.32,,50.80753835304837,46.84124017516479,32.46807363592312,46.452872914257306,18.483274357588932,49.803286978805104,46.00756641621958
2026-09-22T23:45:00-04:00,4341.56,4342.895,4341.515,4342.09,4369.56,4333.32,,53.36027323897533,48.0910120294978,32.84199394310739,47.84560266951938,17.8383852166954,52.21503634443292,47.219128131680236
2026-09-22T23:50:00-04:00,4342.12,4344.685,4341.825,4344.495,4369.56,4333.32,,56.56957620301556,50.74745033014457,33.66481730536779,50.27866995681845,17.050964653917138,55.26377628338921,49.742860472675524
2026-09-22T23:55:00-04:00,4344.545,4345.56,4342.61,4342.64,4369.56,4333.32,,56.60515725996112,51.63369871923238,34.36782469517855,51.86609697350434,16.869552416852756,55.40968054689653,50.62263004051746
2026-09-23T00:00:00-04:00,4342.65,4345.11,4342.48,4344.58,4369.56,4333.32,,56.12575306759511,53.48576457235005,35.22410154203919,53.809003812668486,16.6391992714099,55.059570815704475,52.40524708554377
2026-09-23T00:05:00-04:00,4344.585,4345.745,4344.215,4344.785,4369.56,4333.32,,58.296627907562275,55.0723161530539,36.15466838288382,55.635021784176004,16.674314981591632,57.11771756559763,53.93778789598175
